Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000100	N1	n2	0.7777777777777778	Non-Terminal	C_albicans_orf19.2242 PRB1 CGDID_CAL0006263 COORDS_Ca21chr2_C_albicans_SC5314_1415365-1413968C_ translated using codon table 12 _465 amino acids_ Uncharacterized ORF; Endoprotease B; regulated by heat_ carbon source _GlcNAc-induced__ nitrogen_ macrophage response_ human neutrophils; similar to _does not replace_ S. cerevisiae vacuolar B protease Prb1p; flow model biofilm induced; Spider biofilm induced, C_parapsilosis_CAK9685527.1 unnamed protein product [Candida parapsilosis], C_parapsilosis_CAK9685533.1 unnamed protein product [Candida parapsilosis], C_auris_XP_028888948.2 hypothetical_protein [Candidozyma auris], C_glabrata_QNG16701.1 uncharacterized protein GWK60_L17193 [Nakaseomyces glabratus], C_nivariensis_g004572.m1, C_nivariensis_g005024.m1, S_cerevisiae_YOR003W YSP3 SGDID_S000005529_ Chr XV from 331455-332891_ Genome Release 64-5-1_ Verified ORF_ "Putative precursor of the subtilisin-like protease III; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YSP3 has a paralog_ PRB1_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|4962|BN123_NABA0s09e00495g.tr, C_glabrata_QNG13155.1 uncharacterized protein GWK60_E02431 [Nakaseomyces glabratus], C_nivariensis_g000457.m1, C_auris_XP_028888947.2 hypothetical_protein [Candidozyma auris]	S_cerevisiae_YEL060C PRB1 SGDID_S000000786_ Chr V from 41953-40046_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Vacuolar proteinase B yscB with H3 N-terminal endopeptidase activity; serine protease of subtilisin family; involved in protein degradation in vacuole; required for full protein degradation during sporulation; activity inhibited by Pbi2p; protein abundance increases in response to DNA replication stress; targeted to vacuole via Vps10p-dependent endosomal vacuolar protein sorting pathway and via AP-3 pathway; PRB1 has a paralog_ YSP3_ that arose from the whole genome duplication", K_lactis_XP_453114.1 proteinase B [Kluyveromyces lactis], L_kluyveri_g004542.m1, C_glabrata_QNG12464.1 uncharacterized protein GWK60_B03465 [Nakaseomyces glabratus], C_nivariensis_g001207.m1, N_bacillisporus_jgi|Nakbac1|3164|BN123_NABA0s03e02354g.tr, C_parapsilosis_CAK9686040.1 unnamed protein product [Candida parapsilosis], C_albicans_orf19.7196 orf19.7196 CGDID_CAL0003166 COORDS_Ca21chr7_C_albicans_SC5314_853153-854634W_ translated using codon table 12 _493 amino acids_ Uncharacterized ORF; Putative vacuolar protease; upregulated in the presence of human neutrophils; Spider biofilm induced, C_auris_XP_028888852.1 hypothetical_protein [Candidozyma auris]
OG0000100	C_parapsilosis	n5	1.0	Terminal	C_parapsilosis_CAK9685527.1 unnamed protein product [Candida parapsilosis]	C_parapsilosis_CAK9685533.1 unnamed protein product [Candida parapsilosis]
OG0000100	N1	n6	0.3333333333333333	Non-Terminal	C_auris_XP_028888948.2 hypothetical_protein [Candidozyma auris], C_glabrata_QNG16701.1 uncharacterized protein GWK60_L17193 [Nakaseomyces glabratus], C_nivariensis_g004572.m1, C_nivariensis_g005024.m1	S_cerevisiae_YOR003W YSP3 SGDID_S000005529_ Chr XV from 331455-332891_ Genome Release 64-5-1_ Verified ORF_ "Putative precursor of the subtilisin-like protease III; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YSP3 has a paralog_ PRB1_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|4962|BN123_NABA0s09e00495g.tr, C_glabrata_QNG13155.1 uncharacterized protein GWK60_E02431 [Nakaseomyces glabratus], C_nivariensis_g000457.m1, C_auris_XP_028888947.2 hypothetical_protein [Candidozyma auris]
OG0000100	C_nivariensis	n9	1.0	Terminal	C_nivariensis_g004572.m1	C_nivariensis_g005024.m1
OG0000101	N0	n0	0.4	Non-Terminal	K_lactis_XP_453629.1 uncharacterized protein KLLA0_D12716g [Kluyveromyces lactis], S_cerevisiae_YAL067C SEO1 SGDID_S000000062_ Chr I from 9016-7235_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Putative permease; member of the allantoate transporter subfamily of the major facilitator superfamily; mutation confers resistance to ethionine sulfoxide", L_kluyveri_g003794.m1, C_auris_XP_028892170.2 hypothetical_protein [Candidozyma auris], C_albicans_orf19.1855 orf19.1855 CGDID_CAL0001694 COORDS_Ca21chrR_C_albicans_SC5314_1459271-1457457C_ translated using codon table 12 _604 amino acids_ Uncharacterized ORF; Predicted membrane transporter_ member of the anion_cation symporter _ACS_ family_ major facilitator superfamily _MFS_; Gcn4p-regulated; flucytosine induced; ketoconazole-repressed; oxidative stress-induced via Cap1p, C_albicans_orf19.700 SEO1 CGDID_CAL0001698 COORDS_Ca21chrR_C_albicans_SC5314_1429476-1431299W_ translated using codon table 12 _607 amino acids_ Uncharacterized ORF; Protein with similarity to permeases; Sfu1-repressed; flucytosine induced; induced by Mnl1 under weak acid stress; flow model biofilm repressed, C_parapsilosis_CAK9681315.1 unnamed protein product [Candida parapsilosis], C_parapsilosis_CAK9681333.1 unnamed protein product [Candida parapsilosis], Y_lipolytica_XP_505380.2 uncharacterized protein YALI1_F18152g [Yarrowia lipolytica], Y_lipolytica_XP_504802.1 uncharacterized protein YALI1_E41850g [Yarrowia lipolytica], Y_lipolytica_XP_501937.3 uncharacterized protein YALI1_C24611g [Yarrowia lipolytica], Y_lipolytica_XP_501938.3 uncharacterized protein YALI1_C24647g [Yarrowia lipolytica]	Y_lipolytica_XP_068138049.1 uncharacterized protein YALI1_B02910g [Yarrowia lipolytica], Y_lipolytica_XP_065950465.2 uncharacterized protein YALI1_E32461g [Yarrowia lipolytica], Y_lipolytica_XP_501293.3 uncharacterized protein YALI1_C00826g [Yarrowia lipolytica], S_cerevisiae_YGR065C VHT1 SGDID_S000003297_ Chr VII from 619858-618077_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "High-affinity plasma membrane H+-biotin _vitamin H_ symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin", N_bacillisporus_jgi|Nakbac1|2331|BN123_NABA0s27e01650g.tr, K_lactis_XP_451884.1 uncharacterized protein KLLA0_B07953g [Kluyveromyces lactis], L_kluyveri_g003490.m1, C_glabrata_QNG15591.1 uncharacterized protein GWK60_K04433 [Nakaseomyces glabratus], C_nivariensis_g001565.m1, C_glabrata_QNG15593.1 uncharacterized protein GWK60_K04477 [Nakaseomyces glabratus], C_nivariensis_g001567.m1
OG0000101	C_albicans	n7	1.0	Terminal	C_albicans_orf19.1855 orf19.1855 CGDID_CAL0001694 COORDS_Ca21chrR_C_albicans_SC5314_1459271-1457457C_ translated using codon table 12 _604 amino acids_ Uncharacterized ORF; Predicted membrane transporter_ member of the anion_cation symporter _ACS_ family_ major facilitator superfamily _MFS_; Gcn4p-regulated; flucytosine induced; ketoconazole-repressed; oxidative stress-induced via Cap1p	C_albicans_orf19.700 SEO1 CGDID_CAL0001698 COORDS_Ca21chrR_C_albicans_SC5314_1429476-1431299W_ translated using codon table 12 _607 amino acids_ Uncharacterized ORF; Protein with similarity to permeases; Sfu1-repressed; flucytosine induced; induced by Mnl1 under weak acid stress; flow model biofilm repressed
OG0000101	C_parapsilosis	n8	1.0	Terminal	C_parapsilosis_CAK9681315.1 unnamed protein product [Candida parapsilosis]	C_parapsilosis_CAK9681333.1 unnamed protein product [Candida parapsilosis]
OG0000101	Y_lipolytica	n9	1.0	Terminal	Y_lipolytica_XP_505380.2 uncharacterized protein YALI1_F18152g [Yarrowia lipolytica]	Y_lipolytica_XP_504802.1 uncharacterized protein YALI1_E41850g [Yarrowia lipolytica], Y_lipolytica_XP_501937.3 uncharacterized protein YALI1_C24611g [Yarrowia lipolytica], Y_lipolytica_XP_501938.3 uncharacterized protein YALI1_C24647g [Yarrowia lipolytica]
OG0000101	Y_lipolytica	n10	1.0	Terminal	Y_lipolytica_XP_504802.1 uncharacterized protein YALI1_E41850g [Yarrowia lipolytica]	Y_lipolytica_XP_501937.3 uncharacterized protein YALI1_C24611g [Yarrowia lipolytica], Y_lipolytica_XP_501938.3 uncharacterized protein YALI1_C24647g [Yarrowia lipolytica]
OG0000101	Y_lipolytica	n11	1.0	Terminal	Y_lipolytica_XP_501937.3 uncharacterized protein YALI1_C24611g [Yarrowia lipolytica]	Y_lipolytica_XP_501938.3 uncharacterized protein YALI1_C24647g [Yarrowia lipolytica]
OG0000101	Y_lipolytica	n13	1.0	Terminal	Y_lipolytica_XP_068138049.1 uncharacterized protein YALI1_B02910g [Yarrowia lipolytica]	Y_lipolytica_XP_065950465.2 uncharacterized protein YALI1_E32461g [Yarrowia lipolytica], Y_lipolytica_XP_501293.3 uncharacterized protein YALI1_C00826g [Yarrowia lipolytica]
OG0000101	Y_lipolytica	n14	1.0	Terminal	Y_lipolytica_XP_065950465.2 uncharacterized protein YALI1_E32461g [Yarrowia lipolytica]	Y_lipolytica_XP_501293.3 uncharacterized protein YALI1_C00826g [Yarrowia lipolytica]
OG0000101	N8	n19	1.0	Non-Terminal	C_glabrata_QNG15591.1 uncharacterized protein GWK60_K04433 [Nakaseomyces glabratus], C_nivariensis_g001565.m1	C_glabrata_QNG15593.1 uncharacterized protein GWK60_K04477 [Nakaseomyces glabratus], C_nivariensis_g001567.m1
OG0000102	C_auris	n3	1.0	Terminal	C_auris_XP_028888126.1 hypothetical_protein [Candidozyma auris]	C_auris_XP_028888401.1 hypothetical_protein [Candidozyma auris]
OG0000102	N3	n4	1.0	Non-Terminal	C_glabrata_QNG13843.1 uncharacterized protein GWK60_G03135 [Nakaseomyces glabratus], C_nivariensis_g000664.m1, N_bacillisporus_jgi|Nakbac1|3782|BN123_NABA0s34e02783g.tr, S_cerevisiae_YER101C AST2 SGDID_S000000903_ Chr V from 361794-360502_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Lipid raft associated protein; overexpression restores Pma1p localization to lipid rafts which is required for targeting of Pma1p to the plasma membrane; sometimes classified in the medium-chain dehydrogenase/reductases _MDRs_ superfamily; AST2 has a paralog_ AST1_ that arose from the whole genome duplication", S_cerevisiae_YBL069W AST1 SGDID_S000000165_ Chr II from 90741-92030_ Genome Release 64-5-1_ Verified ORF_ "Lipid raft associated protein; interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane by influencing its incorporation into lipid rafts; sometimes classified in the medium-chain dehydrogenase/reductases _MDRs_ superfamily; AST1 has a paralog_ AST2_ that arose from the whole genome duplication", S_cerevisiae_YBL068W-A YBL068W-A SGDID_S000028530_ Chr II from 91794-92030_ Genome Release 64-5-1_ Dubious ORF_ "Dubious open reading frame; unlikely to encode a functional protein_ based on available experimental and comparative sequence data; identified by fungal homology and RT-PCR", K_lactis_XP_454874.1 uncharacterized protein KLLA0_E20417g [Kluyveromyces lactis], L_kluyveri_g001260.m1	K_lactis_XP_452684.1 uncharacterized protein KLLA0_C10857g [Kluyveromyces lactis], N_bacillisporus_jgi|Nakbac1|2389|BN123_NABA0s27e02354g.tr, L_kluyveri_g002681.m1, C_glabrata_QNG17130.1 uncharacterized protein GWK60_M09669 [Nakaseomyces glabratus], C_nivariensis_g004596.m1, S_cerevisiae_YMR152W YIM1 SGDID_S000004760_ Chr XIII from 563096-564193_ Genome Release 64-5-1_ Verified ORF_ "Aldehyde reductase; involved in detoxification of lignocellulose-derived aldehydes; catalyzes the reduction of furan_ aliphatic and aromatic aldehydes using either NADH or NADPH as co-factor; membrane of the quinone oxidoreductase subfamily of the medium-chain dehydrogenase/reductase family; null mutant displays sensitivity to DNA damaging agents; protein abundance increases in response to DNA replication stress"
OG0000102	S_cerevisiae	n9	1.0	Terminal	S_cerevisiae_YER101C AST2 SGDID_S000000903_ Chr V from 361794-360502_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Lipid raft associated protein; overexpression restores Pma1p localization to lipid rafts which is required for targeting of Pma1p to the plasma membrane; sometimes classified in the medium-chain dehydrogenase/reductases _MDRs_ superfamily; AST2 has a paralog_ AST1_ that arose from the whole genome duplication"	S_cerevisiae_YBL069W AST1 SGDID_S000000165_ Chr II from 90741-92030_ Genome Release 64-5-1_ Verified ORF_ "Lipid raft associated protein; interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane by influencing its incorporation into lipid rafts; sometimes classified in the medium-chain dehydrogenase/reductases _MDRs_ superfamily; AST1 has a paralog_ AST2_ that arose from the whole genome duplication", S_cerevisiae_YBL068W-A YBL068W-A SGDID_S000028530_ Chr II from 91794-92030_ Genome Release 64-5-1_ Dubious ORF_ "Dubious open reading frame; unlikely to encode a functional protein_ based on available experimental and comparative sequence data; identified by fungal homology and RT-PCR"
OG0000102	S_cerevisiae	n10	1.0	Terminal	S_cerevisiae_YBL069W AST1 SGDID_S000000165_ Chr II from 90741-92030_ Genome Release 64-5-1_ Verified ORF_ "Lipid raft associated protein; interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane by influencing its incorporation into lipid rafts; sometimes classified in the medium-chain dehydrogenase/reductases _MDRs_ superfamily; AST1 has a paralog_ AST2_ that arose from the whole genome duplication"	S_cerevisiae_YBL068W-A YBL068W-A SGDID_S000028530_ Chr II from 91794-92030_ Genome Release 64-5-1_ Dubious ORF_ "Dubious open reading frame; unlikely to encode a functional protein_ based on available experimental and comparative sequence data; identified by fungal homology and RT-PCR"
OG0000102	C_parapsilosis	n18	1.0	Terminal	C_parapsilosis_CAK9682136.1 unnamed protein product [Candida parapsilosis], C_parapsilosis_CAK9682141.1 unnamed protein product [Candida parapsilosis]	C_parapsilosis_CAK9684483.1 unnamed protein product [Candida parapsilosis], C_parapsilosis_CAK9684484.1 unnamed protein product [Candida parapsilosis]
OG0000102	C_parapsilosis	n19	1.0	Terminal	C_parapsilosis_CAK9682136.1 unnamed protein product [Candida parapsilosis]	C_parapsilosis_CAK9682141.1 unnamed protein product [Candida parapsilosis]
OG0000102	C_parapsilosis	n20	1.0	Terminal	C_parapsilosis_CAK9684483.1 unnamed protein product [Candida parapsilosis]	C_parapsilosis_CAK9684484.1 unnamed protein product [Candida parapsilosis]
OG0000102	C_albicans	n21	1.0	Terminal	C_albicans_orf19.6869 orf19.6869 CGDID_CAL0005847 COORDS_Ca21chr2_C_albicans_SC5314_1132002-1130953C_ translated using codon table 12 _349 amino acids_ Uncharacterized ORF; Putative lipid raft associated protein; Spider biofilm induced	C_albicans_orf19.847 YIM1 CGDID_CAL0002754 COORDS_Ca21chr2_C_albicans_SC5314_791079-792167W_ translated using codon table 12 _362 amino acids_ Uncharacterized ORF; Protein similar to protease of mitochondrial inner membrane; increased transcription is observed upon benomyl treatment; macrophage-downregulated gene
OG0000103	N1	n1	1.0	Non-Terminal	C_auris_XP_028893155.2 hypothetical_protein [Candidozyma auris], C_albicans_orf19.3041 orf19.3041 CGDID_CAL0001405 COORDS_Ca21chr1_C_albicans_SC5314_715612-717561W_ translated using codon table 12 _649 amino acids_ Uncharacterized ORF; Protein of unknown function, C_parapsilosis_CAK9683308.1 unnamed protein product [Candida parapsilosis], K_lactis_XP_451881.1 uncharacterized protein KLLA0_B07887g [Kluyveromyces lactis], L_kluyveri_g003493.m1, S_cerevisiae_YGR068C ART5 SGDID_S000003300_ Chr VII from 627084-625324_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ "Protein proposed to regulate endocytosis of plasma membrane proteins; regulates by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane; SWAT-GFP and mCherry fusion proteins localize to the cytosol", N_bacillisporus_jgi|Nakbac1|2334|BN123_NABA0s27e01694g.tr, C_glabrata_QNG15595.1 uncharacterized protein GWK60_K04521 [Nakaseomyces glabratus], C_nivariensis_g001569.m1	C_auris_XP_028892238.2 hypothetical_protein [Candidozyma auris], C_albicans_orf19.1509 ROD1 CGDID_CAL0005393 COORDS_Ca21chr2_C_albicans_SC5314_372659-369888C_ translated using codon table 12 _923 amino acids_ Uncharacterized ORF; Protein similar to S. cerevisiae Rod1;a membrane protein with a role in drug tolerance; repressed by Rgt1; mutant is viable, C_parapsilosis_CAK9682260.1 unnamed protein product [Candida parapsilosis], K_lactis_XP_453270.1 uncharacterized protein KLLA0_D04708g [Kluyveromyces lactis], L_kluyveri_g002970.m1, N_bacillisporus_jgi|Nakbac1|1233|BN123_NABA0s02e04114g.tr, C_glabrata_QNG15853.1 uncharacterized protein GWK60_K10483 [Nakaseomyces glabratus], C_nivariensis_g003931.m1, S_cerevisiae_YFR022W ROG3 SGDID_S000001918_ Chr VI from 196833-199034_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog_ ROD1_ that arose from the whole genome duplication", N_bacillisporus_jgi|Nakbac1|1018|BN123_NABA0s02e01518g.tr, S_cerevisiae_YOR018W ROD1 SGDID_S000005544_ Chr XV from 364369-366882_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p_ as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog_ ROG3_ that arose from the whole genome duplication", C_glabrata_QNG12188.1 uncharacterized protein GWK60_A01859 [Nakaseomyces glabratus], C_nivariensis_g000816.m1
OG0000103	N5	n15	1.0	Non-Terminal	N_bacillisporus_jgi|Nakbac1|1233|BN123_NABA0s02e04114g.tr, C_glabrata_QNG15853.1 uncharacterized protein GWK60_K10483 [Nakaseomyces glabratus], C_nivariensis_g003931.m1, S_cerevisiae_YFR022W ROG3 SGDID_S000001918_ Chr VI from 196833-199034_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog_ ROD1_ that arose from the whole genome duplication"	N_bacillisporus_jgi|Nakbac1|1018|BN123_NABA0s02e01518g.tr, S_cerevisiae_YOR018W ROD1 SGDID_S000005544_ Chr XV from 364369-366882_ Genome Release 64-5-1_ Verified ORF_ "Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p_ as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog_ ROG3_ that arose from the whole genome duplication", C_glabrata_QNG12188.1 uncharacterized protein GWK60_A01859 [Nakaseomyces glabratus], C_nivariensis_g000816.m1
