xp_id,locus_tag
XP_455640.1,KLLA0_F12386g
XP_455641.1,KLLA0_F12408g
XP_455642.1,KLLA0_F12430g
XP_455643.1,KLLA0_F12452g
XP_455644.1,KLLA0_F12474g
XP_455645.1,KLLA0_F12496g
XP_455646.1,KLLA0_F12518g
XP_455647.1,KLLA0_F12540g
XP_455648.1,KLLA0_F12562g
XP_455649.1,KLLA0_F12584g
XP_455650.1,KLLA0_F12606g
XP_455651.1,KLLA0_F12628g
XP_455652.1,KLLA0_F12650g
XP_455653.1,KLLA0_F12672g
XP_455654.1,KLLA0_F12694g
XP_455655.1,KLLA0_F12760g
XP_455656.1,KLLA0_F12782g
XP_455657.1,KLLA0_F12804g
XP_455658.1,KLLA0_F12826g
XP_455659.1,KLLA0_F12848g
XP_455660.1,KLLA0_F12892g
XP_455661.1,KLLA0_F12914g
XP_455662.1,KLLA0_F12936g
XP_455663.1,KLLA0_F12958g
XP_455664.1,KLLA0_F12980g
XP_455665.1,KLLA0_F13002g
XP_455666.1,KLLA0_F13024g
XP_455667.1,KLLA0_F13046g
XP_455668.1,KLLA0_F13068g
XP_455669.1,KLLA0_F13090g
XP_455670.1,KLLA0_F13112g
XP_455671.1,KLLA0_F13134g
XP_455672.1,KLLA0_F13156g
XP_455673.1,KLLA0_F13178g
XP_455674.1,KLLA0_F13200g
XP_455675.1,KLLA0_F13222g
XP_455676.1,KLLA0_F13244g
XP_455677.1,KLLA0_F13266g
XP_455678.1,KLLA0_F13288g
XP_455679.1,KLLA0_F13310g
XP_455680.1,KLLA0_F13332g
XP_455681.1,KLLA0_F13354g
XP_455682.1,KLLA0_F13376g
XP_455683.1,KLLA0_F13398g
XP_455684.1,KLLA0_F13420g
XP_455685.1,KLLA0_F13442g
XP_455686.1,KLLA0_F13464g
XP_455687.1,KLLA0_F13486g
XP_455688.1,KLLA0_F13508g
XP_455689.1,KLLA0_F13530g
XP_455690.1,KLLA0_F13552g
XP_455691.1,KLLA0_F13574g
XP_455692.1,KLLA0_F13596g
XP_455693.1,KLLA0_F13618g
XP_455694.1,KLLA0_F13640g
XP_455695.1,KLLA0_F13662g
XP_455696.1,KLLA0_F13684g
XP_455697.1,KLLA0_F13706g
XP_455698.1,KLLA0_F13728g
XP_455699.1,KLLA0_F13750g
XP_455700.1,KLLA0_F13772g
XP_455701.1,KLLA0_F13794g
XP_455702.1,KLLA0_F13816g
XP_455703.1,KLLA0_F13838g
XP_455704.1,KLLA0_F13860g
XP_455705.1,KLLA0_F13882g
XP_455706.1,KLLA0_F13904g
XP_455707.1,KLLA0_F13926g
XP_455708.1,KLLA0_F13948g
XP_455709.2,KLLA0_F13970g
XP_002999431.1,KLLA0_F13981g
XP_455710.1,KLLA0_F13992g
XP_455711.1,KLLA0_F14058g
XP_455712.1,KLLA0_F14080g
XP_455713.1,KLLA0_F14102g
XP_455714.1,KLLA0_F14124g
XP_455715.1,KLLA0_F14146g
XP_455716.1,KLLA0_F14168g
XP_455717.1,KLLA0_F14190g
XP_455718.1,KLLA0_F14212g
XP_455719.1,KLLA0_F14234g
XP_455720.1,KLLA0_F14256g
XP_455721.1,KLLA0_F14278g
XP_455722.1,KLLA0_F14300g
XP_455723.1,KLLA0_F14322g
XP_455724.1,KLLA0_F14344g
XP_455725.1,KLLA0_F14366g
XP_455727.1,KLLA0_F14399g
XP_455728.1,KLLA0_F14421g
XP_455729.1,KLLA0_F14443g
XP_455730.1,KLLA0_F14465g
XP_455731.1,KLLA0_F14487g
XP_455732.1,KLLA0_F14509g
XP_455733.1,KLLA0_F14531g
XP_455734.1,KLLA0_F14553g
XP_455735.1,KLLA0_F14575g
XP_455736.1,KLLA0_F14597g
XP_455737.1,KLLA0_F14619g
XP_455738.1,KLLA0_F14641g
XP_455739.1,KLLA0_F14663g
XP_455740.1,KLLA0_F14685g
XP_455741.1,KLLA0_F14707g
XP_455742.1,KLLA0_F14729g
XP_455743.1,KLLA0_F14751g
XP_455744.1,KLLA0_F14773g
XP_455745.1,KLLA0_F14795g
XP_455746.1,KLLA0_F14817g
XP_455747.1,KLLA0_F14839g
XP_455748.1,KLLA0_F14861g
XP_455750.1,KLLA0_F14905g
XP_002999432.1,KLLA0_F14916g
XP_455751.1,KLLA0_F14927g
XP_455752.2,KLLA0_F14949g
XP_455753.1,KLLA0_F14971g
XP_455754.1,KLLA0_F14993g
XP_455755.1,KLLA0_F15015g
XP_455756.1,KLLA0_F15037g
XP_455757.1,KLLA0_F15103g
XP_455759.1,KLLA0_F15136g
XP_455760.1,KLLA0_F15158g
XP_455761.1,KLLA0_F15180g
XP_455762.1,KLLA0_F15202g
XP_455763.1,KLLA0_F15224g
XP_455764.1,KLLA0_F15246g
XP_455765.1,KLLA0_F15268g
XP_455766.1,KLLA0_F15312g
XP_455767.2,KLLA0_F15325g
XP_455768.1,KLLA0_F15334g
XP_455770.1,KLLA0_F15367g
XP_455771.1,KLLA0_F15389g
XP_455772.1,KLLA0_F15411g
XP_455773.1,KLLA0_F15433g
XP_455774.1,KLLA0_F15455g
XP_455775.1,KLLA0_F15477g
XP_455777.1,KLLA0_F15510g
XP_455778.1,KLLA0_F15532g
XP_455779.1,KLLA0_F15554g
XP_455780.1,KLLA0_F15576g
XP_455781.1,KLLA0_F15598g
XP_455782.1,KLLA0_F15620g
XP_455783.1,KLLA0_F15642g
XP_455784.1,KLLA0_F15664g
XP_455785.2,KLLA0_F15686g
XP_455786.1,KLLA0_F15708g
XP_455787.1,KLLA0_F15730g
XP_455788.1,KLLA0_F15752g
XP_455789.1,KLLA0_F15774g
XP_455790.1,KLLA0_F15796g
XP_455791.1,KLLA0_F15807g
XP_455792.1,KLLA0_F15829g
XP_455794.1,KLLA0_F15862g
XP_455795.1,KLLA0_F15884g
XP_455796.1,KLLA0_F15906g
XP_455797.1,KLLA0_F15928g
XP_455798.1,KLLA0_F15950g
XP_002999433.1,KLLA0_F15961g
XP_455799.1,KLLA0_F15972g
XP_455800.1,KLLA0_F15994g
XP_455801.1,KLLA0_F16016g
XP_455802.1,KLLA0_F16038g
XP_455803.1,KLLA0_F16060g
XP_455804.1,KLLA0_F16082g
XP_455805.1,KLLA0_F16104g
XP_455806.1,KLLA0_F16126g
XP_455807.1,KLLA0_F16148g
XP_455808.2,KLLA0_F16170g
XP_455809.1,KLLA0_F16192g
XP_455810.1,KLLA0_F16214g
XP_455811.1,KLLA0_F16236g
XP_455812.1,KLLA0_F16258g
XP_455813.1,KLLA0_F16280g
XP_455814.1,KLLA0_F16302g
XP_455815.1,KLLA0_F16324g
XP_455817.1,KLLA0_F16401g
XP_455818.1,KLLA0_F16423g
XP_455819.1,KLLA0_F16445g
XP_455820.1,KLLA0_F16467g
XP_455821.1,KLLA0_F16489g
XP_455822.1,KLLA0_F16511g
XP_455823.1,KLLA0_F16533g
XP_455824.1,KLLA0_F16555g
XP_455825.1,KLLA0_F16577g
XP_455826.1,KLLA0_F16599g
XP_455827.1,KLLA0_F16621g
XP_455828.1,KLLA0_F16643g
XP_455829.1,KLLA0_F16665g
XP_455830.1,KLLA0_F16709g
XP_455831.1,KLLA0_F16731g
XP_455832.1,KLLA0_F16753g
XP_455833.1,KLLA0_F16775g
XP_455834.1,KLLA0_F16797g
XP_455835.1,KLLA0_F16819g
XP_455836.1,KLLA0_F16841g
XP_455837.1,KLLA0_F16863g
XP_455838.1,KLLA0_F16885g
XP_455839.1,KLLA0_F16907g
XP_455841.1,KLLA0_F16929g
XP_455842.1,KLLA0_F16962g
XP_455844.1,KLLA0_F17006g
XP_455845.1,KLLA0_F17028g
XP_455846.1,KLLA0_F17050g
XP_455847.1,KLLA0_F17072g
XP_455848.1,KLLA0_F17094g
XP_455849.1,KLLA0_F17116g
XP_455850.1,KLLA0_F17138g
XP_455851.1,KLLA0_F17160g
XP_455852.1,KLLA0_F17182g
XP_002999434.1,KLLA0_F17198g
XP_455854.1,KLLA0_F17215g
XP_455855.1,KLLA0_F17237g
XP_455856.1,KLLA0_F17259g
XP_455857.1,KLLA0_F17281g
XP_455858.1,KLLA0_F17325g
XP_455859.1,KLLA0_F17347g
XP_455860.1,KLLA0_F17369g
XP_455861.1,KLLA0_F17391g
XP_455862.2,KLLA0_F17413g
XP_455863.1,KLLA0_F17435g
XP_455864.1,KLLA0_F17457g
XP_455865.1,KLLA0_F17479g
XP_455866.1,KLLA0_F17501g
XP_455867.2,KLLA0_F17523g
XP_455868.1,KLLA0_F17545g
XP_455869.1,KLLA0_F17567g
XP_455870.1,KLLA0_F17589g
XP_455871.1,KLLA0_F17611g
XP_455872.1,KLLA0_F17633g
XP_455873.1,KLLA0_F17655g
XP_455874.1,KLLA0_F17677g
XP_455876.1,KLLA0_F17754g
XP_455877.1,KLLA0_F17776g
XP_455878.1,KLLA0_F17798g
XP_455879.1,KLLA0_F17820g
XP_455880.1,KLLA0_F17842g
XP_455881.1,KLLA0_F17864g
XP_455882.1,KLLA0_F17886g
XP_455883.1,KLLA0_F17908g
XP_455884.1,KLLA0_F17930g
XP_455885.1,KLLA0_F17952g
XP_455886.1,KLLA0_F17974g
XP_455887.1,KLLA0_F17996g
XP_455888.1,KLLA0_F18018g
XP_455889.2,KLLA0_F18040g
XP_455890.1,KLLA0_F18062g
XP_455891.1,KLLA0_F18084g
XP_455892.1,KLLA0_F18106g
XP_455893.1,KLLA0_F18128g
XP_455894.1,KLLA0_F18150g
XP_455896.1,KLLA0_F18194g
XP_455897.1,KLLA0_F18216g
XP_455898.1,KLLA0_F18238g
XP_455899.1,KLLA0_F18260g
XP_455900.1,KLLA0_F18282g
XP_455901.1,KLLA0_F18304g
XP_455903.1,KLLA0_F18370g
XP_455904.1,KLLA0_F18392g
XP_455905.1,KLLA0_F18414g
XP_455906.1,KLLA0_F18436g
XP_455907.1,KLLA0_F18458g
XP_455908.1,KLLA0_F18480g
XP_455909.1,KLLA0_F18502g
XP_455910.1,KLLA0_F18524g
XP_455911.1,KLLA0_F18546g
XP_455912.1,KLLA0_F18568g
XP_455913.1,KLLA0_F18590g
XP_455914.1,KLLA0_F18612g
XP_455915.1,KLLA0_F18634g
XP_455916.1,KLLA0_F18656g
XP_455917.1,KLLA0_F18678g
XP_455918.1,KLLA0_F18700g
XP_455919.1,KLLA0_F18722g
XP_455920.1,KLLA0_F18744g
XP_455921.1,KLLA0_F18766g
XP_455922.1,KLLA0_F18788g
XP_455923.1,KLLA0_F18810g
XP_455924.2,KLLA0_F18832g
XP_455926.1,KLLA0_F18865g
XP_455927.1,KLLA0_F18887g
XP_455928.1,KLLA0_F18909g
XP_455929.1,KLLA0_F18931g
XP_455930.1,KLLA0_F18953g
XP_455931.1,KLLA0_F18975g
XP_455932.1,KLLA0_F18997g
XP_455934.1,KLLA0_F19041g
XP_455935.1,KLLA0_F19063g
XP_455936.1,KLLA0_F19085g
XP_455937.1,KLLA0_F19096g
XP_455938.1,KLLA0_F19118g
XP_455939.1,KLLA0_F19140g
XP_455940.1,KLLA0_F19162g
XP_455941.1,KLLA0_F19184g
XP_455942.1,KLLA0_F19206g
XP_455943.1,KLLA0_F19228g
XP_455944.1,KLLA0_F19250g
XP_455945.1,KLLA0_F19272g
XP_455946.1,KLLA0_F19294g
XP_455947.1,KLLA0_F19316g
XP_455948.1,KLLA0_F19338g
XP_455949.1,KLLA0_F19360g
XP_002999435.1,KLLA0_F19371g
XP_455950.2,KLLA0_F19382g
XP_455951.1,KLLA0_F19404g
XP_455952.1,KLLA0_F19426g
XP_455953.1,KLLA0_F19448g
XP_455954.1,KLLA0_F19470g
XP_455955.1,KLLA0_F19492g
XP_455956.1,KLLA0_F19514g
XP_455957.1,KLLA0_F19536g
XP_455958.1,KLLA0_F19558g
XP_455959.1,KLLA0_F19580g
XP_455960.1,KLLA0_F19602g
XP_455961.1,KLLA0_F19624g
XP_455962.1,KLLA0_F19646g
XP_455963.1,KLLA0_F19668g
XP_455964.1,KLLA0_F19690g
XP_455965.1,KLLA0_F19712g
XP_455966.1,KLLA0_F19734g
XP_455967.1,KLLA0_F19756g
XP_455968.1,KLLA0_F19778g
XP_455969.1,KLLA0_F19800g
XP_455970.1,KLLA0_F19822g
XP_455971.1,KLLA0_F19844g
XP_455972.1,KLLA0_F19866g
XP_455973.1,KLLA0_F19888g
XP_455974.1,KLLA0_F19910g
XP_455975.1,KLLA0_F19921g
XP_455976.1,KLLA0_F19943g
XP_455977.1,KLLA0_F19965g
XP_455979.1,KLLA0_F20009g
XP_455980.1,KLLA0_F20031g
XP_455981.1,KLLA0_F20053g
XP_455982.1,KLLA0_F20075g
XP_455983.1,KLLA0_F20119g
XP_455984.1,KLLA0_F20141g
XP_455985.1,KLLA0_F20163g
XP_455986.1,KLLA0_F20185g
XP_455987.1,KLLA0_F20207g
XP_455988.1,KLLA0_F20229g
XP_455989.1,KLLA0_F20251g
XP_455990.1,KLLA0_F20273g
XP_455991.1,KLLA0_F20295g
XP_455992.1,KLLA0_F20317g
XP_455993.1,KLLA0_F20339g
XP_455994.1,KLLA0_F20361g
XP_455995.1,KLLA0_F20383g
XP_455996.2,KLLA0_F20405g
XP_455998.1,KLLA0_F20449g
XP_002999436.1,KLLA0_F20460g
XP_455999.1,KLLA0_F20471g
XP_456001.1,KLLA0_F20504g
XP_456002.1,KLLA0_F20526g
XP_456003.1,KLLA0_F20548g
XP_456004.1,KLLA0_F20570g
XP_002999437.1,KLLA0_F20603g
XP_456005.1,KLLA0_F20614g
XP_456006.1,KLLA0_F20636g
XP_456007.1,KLLA0_F20658g
XP_456008.1,KLLA0_F20680g
XP_456009.1,KLLA0_F20702g
XP_456010.1,KLLA0_F20724g
XP_456011.1,KLLA0_F20746g
XP_456012.1,KLLA0_F20768g
XP_456013.1,KLLA0_F20790g
XP_456014.1,KLLA0_F20812g
XP_456015.1,KLLA0_F20834g
XP_456016.1,KLLA0_F20856g
XP_456017.1,KLLA0_F20878g
XP_456018.1,KLLA0_F20900g
XP_456019.1,KLLA0_F20922g
XP_456020.1,KLLA0_F20944g
XP_456021.1,KLLA0_F20966g
XP_456022.1,KLLA0_F20988g
XP_456023.1,KLLA0_F21010g
XP_456024.1,KLLA0_F21032g
XP_456025.1,KLLA0_F21054g
XP_456026.1,KLLA0_F21076g
XP_456027.1,KLLA0_F21098g
XP_456028.1,KLLA0_F21120g
XP_456029.1,KLLA0_F21142g
XP_456030.1,KLLA0_F21164g
XP_456032.1,KLLA0_F21208g
XP_456033.1,KLLA0_F21230g
XP_456034.1,KLLA0_F21252g
XP_456035.1,KLLA0_F21274g
XP_456036.1,KLLA0_F21296g
XP_456037.1,KLLA0_F21318g
XP_456038.1,KLLA0_F21340g
XP_456039.1,KLLA0_F21406g
XP_456040.1,KLLA0_F21428g
XP_456041.1,KLLA0_F21450g
XP_456042.1,KLLA0_F21560g
XP_456043.1,KLLA0_F21582g
XP_456044.1,KLLA0_F21604g
XP_456045.1,KLLA0_F21626g
XP_456046.1,KLLA0_F21648g
XP_456047.1,KLLA0_F21670g
XP_456048.1,KLLA0_F21692g
XP_456049.1,KLLA0_F21714g
XP_456050.1,KLLA0_F21736g
XP_456051.1,KLLA0_F21758g
XP_456053.1,KLLA0_F21802g
XP_456054.1,KLLA0_F21824g
XP_456055.1,KLLA0_F21846g
XP_456056.1,KLLA0_F21868g
XP_456057.1,KLLA0_F21890g
XP_456059.1,KLLA0_F21934g
XP_456060.1,KLLA0_F21956g
XP_456061.1,KLLA0_F21978g
XP_456062.1,KLLA0_F22000g
XP_456063.1,KLLA0_F22022g
XP_456065.1,KLLA0_F22066g
XP_456066.1,KLLA0_F22088g
XP_456067.1,KLLA0_F22110g
XP_456069.2,KLLA0_F22154g
XP_456070.1,KLLA0_F22176g
XP_456071.2,KLLA0_F22198g
XP_456072.1,KLLA0_F22220g
XP_456073.1,KLLA0_F22242g
XP_456075.1,KLLA0_F22275g
XP_456076.1,KLLA0_F22297g
XP_456077.1,KLLA0_F22319g
XP_456078.1,KLLA0_F22341g
XP_456079.1,KLLA0_F22363g
XP_456080.1,KLLA0_F22385g
XP_456081.1,KLLA0_F22407g
XP_456082.1,KLLA0_F22429g
XP_456083.1,KLLA0_F22451g
XP_456084.1,KLLA0_F22473g
XP_456085.2,KLLA0_F22495g
XP_456087.1,KLLA0_F22539g
XP_456088.1,KLLA0_F22561g
XP_456089.1,KLLA0_F22583g
XP_456090.1,KLLA0_F22605g
XP_456091.1,KLLA0_F22627g
XP_456092.1,KLLA0_F22649g
XP_456093.1,KLLA0_F22671g
XP_456095.1,KLLA0_F22792g
XP_456097.1,KLLA0_F22814g
XP_456098.1,KLLA0_F22836g
XP_456099.1,KLLA0_F22858g
XP_456100.1,KLLA0_F22880g
XP_456101.1,KLLA0_F22902g
XP_456102.1,KLLA0_F22924g
XP_456103.1,KLLA0_F22946g
XP_456104.1,KLLA0_F22968g
XP_456105.1,KLLA0_F22990g
XP_456106.1,KLLA0_F23012g
XP_456107.1,KLLA0_F23034g
XP_456108.1,KLLA0_F23078g
XP_456109.1,KLLA0_F23089g
XP_456110.1,KLLA0_F23111g
XP_456111.1,KLLA0_F23133g
XP_456112.1,KLLA0_F23155g
XP_456113.1,KLLA0_F23199g
XP_456114.1,KLLA0_F23221g
XP_456115.1,KLLA0_F23243g
XP_456116.1,KLLA0_F23265g
XP_456117.1,KLLA0_F23287g
XP_456118.1,KLLA0_F23309g
XP_456119.1,KLLA0_F23331g
XP_456120.1,KLLA0_F23353g
XP_456121.1,KLLA0_F23375g
XP_456122.1,KLLA0_F23397g
XP_456123.1,KLLA0_F23419g
XP_456124.1,KLLA0_F23441g
XP_456125.1,KLLA0_F23463g
XP_456126.1,KLLA0_F23485g
XP_456127.1,KLLA0_F23507g
XP_456128.1,KLLA0_F23529g
XP_456129.1,KLLA0_F23551g
XP_456130.1,KLLA0_F23573g
XP_456131.1,KLLA0_F23584g
XP_456132.1,KLLA0_F23606g
XP_456133.1,KLLA0_F23628g
XP_456134.1,KLLA0_F23650g
XP_456135.1,KLLA0_F23672g
XP_456136.1,KLLA0_F23694g
XP_456137.1,KLLA0_F23716g
XP_456138.1,KLLA0_F23760g
XP_456139.1,KLLA0_F23782g
XP_456140.1,KLLA0_F23804g
XP_456141.1,KLLA0_F23826g
XP_456142.1,KLLA0_F23848g
XP_456143.1,KLLA0_F23870g
XP_456144.1,KLLA0_F23892g
XP_456145.1,KLLA0_F23914g
XP_456148.1,KLLA0_F23980g
XP_456149.1,KLLA0_F24002g
XP_456150.1,KLLA0_F24024g
XP_456151.1,KLLA0_F24046g
XP_456152.1,KLLA0_F24068g
XP_456153.1,KLLA0_F24090g
XP_456154.1,KLLA0_F24112g
XP_456155.1,KLLA0_F24134g
XP_456156.1,KLLA0_F24156g
XP_456157.1,KLLA0_F24178g
XP_456158.1,KLLA0_F24200g
XP_456159.1,KLLA0_F24222g
XP_456160.1,KLLA0_F24244g
XP_456161.1,KLLA0_F24266g
XP_456162.1,KLLA0_F24288g
XP_456163.1,KLLA0_F24310g
XP_456164.1,KLLA0_F24332g
XP_456165.2,KLLA0_F24354g
XP_456166.1,KLLA0_F24376g
XP_456167.1,KLLA0_F24398g
XP_456168.1,KLLA0_F24420g
XP_456169.1,KLLA0_F24442g
XP_456170.1,KLLA0_F24464g
XP_456171.1,KLLA0_F24486g
XP_002999438.1,KLLA0_F24509g
XP_456173.1,KLLA0_F24552g
XP_456174.1,KLLA0_F24574g
XP_456175.1,KLLA0_F24596g
XP_456176.1,KLLA0_F24618g
XP_456177.1,KLLA0_F24640g
XP_456178.1,KLLA0_F24662g
XP_456179.1,KLLA0_F24684g
XP_456180.1,KLLA0_F24706g
XP_456181.1,KLLA0_F24728g
XP_456182.1,KLLA0_F24750g
XP_456183.1,KLLA0_F24772g
XP_456184.1,KLLA0_F24794g
XP_456185.1,KLLA0_F24816g
XP_456186.1,KLLA0_F24838g
XP_456187.1,KLLA0_F24860g
XP_456188.1,KLLA0_F24882g
XP_456189.1,KLLA0_F24904g
XP_456190.1,KLLA0_F24926g
XP_456191.1,KLLA0_F24948g
XP_456193.1,KLLA0_F24981g
XP_456194.1,KLLA0_F25003g
XP_456195.2,KLLA0_F25014g
XP_456196.1,KLLA0_F25036g
XP_456197.1,KLLA0_F25058g
XP_456198.1,KLLA0_F25080g
XP_456199.1,KLLA0_F25102g
XP_456200.1,KLLA0_F25124g
XP_456201.1,KLLA0_F25146g
XP_456202.1,KLLA0_F25168g
XP_456203.1,KLLA0_F25190g
XP_456204.1,KLLA0_F25212g
XP_456205.1,KLLA0_F25234g
XP_456206.1,KLLA0_F25256g
XP_456207.1,KLLA0_F25278g
XP_456208.1,KLLA0_F25300g
XP_456209.1,KLLA0_F25322g
XP_456210.1,KLLA0_F25366g
XP_456211.1,KLLA0_F25388g
XP_456212.1,KLLA0_F25410g
XP_456213.1,KLLA0_F25432g
XP_456214.1,KLLA0_F25454g
XP_456215.1,KLLA0_F25476g
XP_456216.1,KLLA0_F25498g
XP_456217.1,KLLA0_F25520g
XP_456218.1,KLLA0_F25542g
XP_456219.1,KLLA0_F25564g
XP_456220.1,KLLA0_F25586g
XP_456221.1,KLLA0_F25630g
XP_456222.1,KLLA0_F25652g
XP_456223.1,KLLA0_F25674g
XP_456224.1,KLLA0_F25696g
XP_456225.1,KLLA0_F25718g
XP_456226.1,KLLA0_F25740g
XP_456227.1,KLLA0_F25762g
XP_456228.1,KLLA0_F25784g
XP_456229.1,KLLA0_F25806g
XP_456230.1,KLLA0_F25828g
XP_456231.1,KLLA0_F25850g
XP_456232.1,KLLA0_F25872g
XP_456233.1,KLLA0_F25894g
XP_456234.1,KLLA0_F25916g
XP_456235.1,KLLA0_F25938g
XP_456236.1,KLLA0_F25960g
XP_456237.1,KLLA0_F25982g
XP_456238.1,KLLA0_F26004g
XP_456239.1,KLLA0_F26026g
XP_456240.1,KLLA0_F26048g
XP_456241.1,KLLA0_F26070g
XP_456242.2,KLLA0_F26092g
XP_456243.1,KLLA0_F26114g
XP_456245.1,KLLA0_F26158g
XP_456246.1,KLLA0_F26180g
XP_456247.1,KLLA0_F26202g
XP_456248.1,KLLA0_F26224g
XP_456249.1,KLLA0_F26246g
XP_456250.1,KLLA0_F26268g
XP_456251.1,KLLA0_F26290g
XP_456252.1,KLLA0_F26312g
XP_456253.1,KLLA0_F26334g
XP_456254.1,KLLA0_F26356g
XP_456255.1,KLLA0_F26378g
XP_456256.1,KLLA0_F26400g
XP_456257.1,KLLA0_F26422g
XP_456258.1,KLLA0_F26433g
XP_456259.1,KLLA0_F26455g
XP_456260.1,KLLA0_F26477g
XP_456261.1,KLLA0_F26499g
XP_456262.1,KLLA0_F26521g
XP_456263.1,KLLA0_F26587g
XP_456266.1,KLLA0_F26653g
XP_456267.1,KLLA0_F26675g
XP_002999439.1,KLLA0_F26686g
XP_456268.1,KLLA0_F26697g
XP_456270.1,KLLA0_F26763g
XP_456272.1,KLLA0_F26807g
XP_002999440.1,KLLA0_F26818g
XP_456273.1,KLLA0_F26829g
XP_456274.1,KLLA0_F26851g
XP_456275.1,KLLA0_F26873g
XP_456276.1,KLLA0_F26895g
XP_456277.1,KLLA0_F26917g
XP_456278.1,KLLA0_F26939g
XP_456279.1,KLLA0_F26961g
XP_456280.1,KLLA0_F26983g
XP_456281.1,KLLA0_F27005g
XP_456282.1,KLLA0_F27027g
XP_456283.1,KLLA0_F27049g
XP_456284.1,KLLA0_F27071g
XP_456285.1,KLLA0_F27093g
XP_456286.1,KLLA0_F27115g
XP_456287.1,KLLA0_F27137g
XP_456288.1,KLLA0_F27159g
XP_456289.1,KLLA0_F27181g
XP_456290.1,KLLA0_F27203g
XP_456291.1,KLLA0_F27225g
XP_456292.1,KLLA0_F27247g
XP_456293.1,KLLA0_F27269g
XP_456294.1,KLLA0_F27291g
XP_456295.1,KLLA0_F27313g
XP_456296.1,KLLA0_F27335g
XP_456297.1,KLLA0_F27357g
XP_456298.1,KLLA0_F27379g
XP_002999441.1,KLLA0_F27390g
XP_456299.1,KLLA0_F27401g
XP_456300.1,KLLA0_F27423g
XP_456301.1,KLLA0_F27445g
XP_456302.1,KLLA0_F27467g
XP_456303.1,KLLA0_F27489g
XP_456304.1,KLLA0_F27511g
XP_456305.1,KLLA0_F27533g
XP_456306.1,KLLA0_F27555g
XP_456307.1,KLLA0_F27577g
XP_456308.1,KLLA0_F27599g
XP_456309.1,KLLA0_F27621g
XP_456310.1,KLLA0_F27643g
XP_456311.1,KLLA0_F27665g
XP_456312.1,KLLA0_F27687g
XP_456313.1,KLLA0_F27709g
XP_456314.1,KLLA0_F27753g
XP_456315.1,KLLA0_F27775g
XP_456316.1,KLLA0_F27797g
XP_456317.1,KLLA0_F27819g
XP_456318.1,KLLA0_F27841g
XP_456319.1,KLLA0_F27863g
XP_456320.1,KLLA0_F27885g
XP_456321.1,KLLA0_F27907g
XP_456322.1,KLLA0_F27929g
XP_456323.1,KLLA0_F27951g
XP_456324.1,KLLA0_F27973g
XP_456325.1,KLLA0_F27995g
XP_456326.1,KLLA0_F28017g
XP_456327.1,KLLA0_F28039g
XP_456328.1,KLLA0_F28083g
XP_456329.1,KLLA0_F28105g
