TXNAME	GENEID
rna-NM_001183215.1	DBP6
rna-NM_001183217.3	MRX15
rna-NM_001183220.1	MVD1
rna-NM_001183221.1	AGA1
rna-NM_001183222.3	PET494
rna-NM_001183223.1	TRM112
rna-NM_001183224.1	FPK1
rna-NM_001183225.3	YNR048W
rna-NR_132253.1	SNR49
rna-NM_001183235.1	BIO3
rna-NM_001183236.3	MNT4
rna-NM_001183237.1	FRE4
rna-NM_001183240.3	PUL4
rna-NM_001183247.4	PDR18
rna-NM_001183249.1	HXT17
rna-NM_001183252.1	COS10
rna-NM_001183253.3	PAU6
rna-NM_001183177.1	YRF1-6
rna-NM_001183172.1	SNO2
rna-NM_001183169.1	AAD14
rna-NM_001183168.1	RPD3
rna-NM_001183167.1	PEX6
rna-NM_001183166.1	MDJ2
rna-NM_001183164.1	PFA3
rna-NM_001183163.1	FIG4
rna-NM_001183160.1	KRE1
rna-NM_001183156.1	HXT14
rna-NM_001183154.1	PHA2
rna-NM_001183153.1	ATP11
rna-NM_001183151.1	EMW1
rna-NM_001183149.1	SKP2
rna-NM_001183148.1	ZIM17
rna-NM_001183146.1	KRI1
rna-NM_001183145.1	MCK1
rna-NM_001183143.1	BXI1
rna-NM_001183140.1	RPS19B
rna-NM_001183139.1	RPL18B
rna-NM_001183135.1	MON2
rna-NM_001183132.1	RIM21
rna-NM_001183129.1	MID1
rna-NM_001184415.2	YNL284C-B
rna-NM_001184414.1	YNL284C-A
rna-NM_001183122.1	MRPL10
rna-NM_001183121.1	WSC2
rna-NM_001183118.1	ERG24
rna-NM_001183112.1	GOR1
rna-NM_001183110.1	SEC2
rna-NM_001183109.2	BNI1
rna-NM_001183108.1	ALP1
rna-NM_001183103.1	IST1
rna-NM_001183102.1	PDR17
rna-NM_001183101.1	YIF1
rna-NM_001183098.2	LTO1
rna-NM_001183097.1	ATX1
rna-NM_001183096.1	DSL1
rna-NM_001183095.1	SIP3
rna-NM_001183093.1	GIS2
rna-NM_001183092.1	RTC4
rna-NM_001183090.1	MRPL17
rna-NM_001183089.1	NRD1
rna-NM_001183087.1	MPA43
rna-NM_001183086.1	RPA49
rna-NM_001183083.1	CWC25
rna-NM_001183082.1	SUI1
rna-NM_001183079.1	ZWF1
rna-NM_001183078.1	NAR1
rna-NM_001183069.1	PDR16
rna-NM_001183068.1	ELA1
rna-NM_001183067.1	URE2
rna-NM_001183065.1	JJJ1
rna-NM_001183063.1	CNM67
rna-NM_001183062.1	SQS1
rna-NR_132250.1	SNR19
rna-NM_001183059.1	POP1
rna-NM_001183057.1	ALG9
rna-NM_001183051.1	RRG9
rna-NM_001183049.1	MRX7
rna-NM_001183044.1	RTT106
rna-NM_001183042.1	SPS18
rna-NM_001183039.1	PSY2
rna-NM_001183038.1	NNR1
rna-NM_001183037.1	GCR2
rna-NM_001183035.1	WHI3
rna-NM_001183034.1	SLZ1
rna-NM_001183033.1	YNL195C
rna-NM_001183032.1	YNL194C
rna-NM_001183023.1	MRPL19
rna-NM_001270758.1	YNL184C
rna-NM_001183021.1	NPR1
rna-NM_001183020.1	IPI3
rna-NM_001183018.1	RHO5
rna-NM_001183015.2	MRPL22
rna-NM_001183014.2	TDA7
rna-NM_001183013.2	NOP13
rna-NM_001183011.1	MDG1
rna-NM_001183007.1	PSD1
rna-NM_001183006.1	FMP41
rna-NM_001183005.1	SKO1
rna-NM_001183004.1	BNI5
rna-NM_001183002.1	IBD2
rna-NM_001183001.1	RIA1
rna-NM_001182997.1	ASI2
rna-NM_001182994.3	NSG2
rna-NM_001431142.1	YNL155C-A
rna-NM_001182992.1	YCK2
rna-NM_001182991.1	GIM3
rna-NM_001182989.3	RPC31
rna-NM_001182987.1	PGA2
rna-NM_001182986.1	ALF1
rna-NM_001184663.1	YNL146C-A
rna-NM_001182982.1	YNL144C
rna-NM_001270759.1	YNL143C
rna-NM_001270760.1	YNL140C
rna-NM_001182977.3	THO2
rna-NM_001182975.3	NAM9
rna-NM_001182973.1	FPR1
rna-NM_001182972.3	YNL134C
rna-NM_001182971.3	FYV6
rna-NM_001182968.3	CPT1
rna-NM_001184574.1	DGR1
rna-NM_001182963.1	ESBP6
rna-NM_001182960.1	MRP35
rna-NM_001182959.3	TOM70
rna-NM_001182956.1	DCP2
rna-NM_001182953.1	YNL115C
rna-NM_001182949.3	CYB5
rna-NM_001182948.1	NOP15
rna-NM_001182946.1	YNL108C
rna-NM_001182944.1	INP52
rna-NM_001182942.1	LEU4
rna-NM_001182937.3	OCA1
rna-NM_001182936.1	RAS2
rna-NM_001184620.1	PLS1
rna-NM_001182935.3	PHO23
rna-NM_001182934.3	RPS7B
rna-NM_001182933.1	YNL095C
rna-NM_001182922.1	END3
rna-NM_001182919.3	SWS2
rna-NM_001182918.1	EOS1
rna-NM_001182917.1	TPM1
rna-NM_001182912.3	MLF3
rna-NM_001182907.1	RPL16B
rna-NM_001182906.3	FKH2
rna-NM_001182902.1	YDJ1
rna-NM_001182900.3	GCD10
rna-NM_001182898.1	ARP5
rna-NM_001182897.1	YNL058C
rna-NM_001182894.1	POR1
rna-NM_001182889.3	YNL050C
rna-NM_001182888.1	SFB2
rna-NM_001182886.3	SLM2
rna-NM_001182880.1	COG6
rna-NM_001431143.1	YNL040C-A
rna-NM_001182876.1	IDH1
rna-NM_001182874.1	YNL035C
rna-NM_001182870.1	HHT2
rna-NM_001182868.3	KTR5
rna-NM_001182864.3	SSN8
rna-NM_001184619.3	KSH1
rna-NM_001182863.1	EFM6
rna-NM_001182862.1	FAP1
rna-NM_001182861.3	RCM1
rna-NM_001182859.1	ARK1
rna-NM_001182858.3	YNL019C
rna-NM_001182857.3	YNL018C
rna-NM_001182850.1	YNL011C
rna-NM_001182847.2	ASI3
rna-NM_001182846.1	SIS1
rna-NM_001182844.1	MRP7
rna-NM_001182842.3	PET8
rna-NM_001182841.3	RLP7
rna-NM_001183178.1	CIT1
rna-NM_001183179.3	ATO2
rna-NM_001183180.1	RPC34
rna-NM_001183184.3	ATG3
rna-NM_001183188.1	PRP2
rna-NM_001183190.3	PHO91
rna-NM_001183193.1	ACC1
rna-NM_001183197.3	ATP23
rna-NM_001183199.1	MRPL50
rna-NM_001183203.1	SEC12
rna-NM_001183206.3	ZNG1
rna-NM_001183208.1	SSK2
rna-NM_001184344.1	HUB1
rna-NM_001183212.1	ARC35
rna-NM_001183213.1	MRPS12
rna-NM_001183214.3	RSM19
rna-NM_001183216.1	ZRG17
rna-NM_001183218.3	COQ2
rna-NM_001183226.3	MSO1
rna-NM_001183227.1	LYS9
rna-NM_001183228.1	BRE5
rna-NM_001183229.3	POP2
rna-NM_001183230.1	NOG2
rna-NR_132254.1	SNR191
rna-NM_001183231.1	ESF2
rna-NM_001183232.3	HOL1
rna-NM_001183233.3	BIO5
rna-NM_001183234.1	BIO4
rna-NM_001183238.1	YNR061C
rna-NM_001183239.3	PUL3
rna-NM_001183241.1	YNR064C
rna-NM_001183242.1	YNR065C
rna-NM_001183243.3	YNR066C
rna-NM_001183244.1	DSE4
rna-NM_001183245.1	YNR068C
rna-NM_001183246.3	BSC5
rna-NM_001183248.1	YNR071C
rna-NM_001183250.3	MAN2
rna-NM_001183251.1	AIF1
rna-NM_001184621.3	YNR075C-A
rna-NM_001267862.1	YNR077C
rna-NM_001184623.1	YOL166W-A
rna-NM_001184575.1	YOL164W-A
rna-NM_001183417.1	BDS1
rna-NM_001183416.1	YOL163W
rna-NM_001183415.1	YOL162W
rna-NM_001348873.1	YOL160W
rna-NM_001183409.1	HXT11
rna-NM_001184666.1	YOL155W-A
rna-NM_001183407.1	ZPS1
rna-NM_001183406.1	FRE7
rna-NM_001183405.1	GRE2
rna-NM_001183403.1	DCP1
rna-NM_001183400.1	PSF3
rna-NM_001183398.1	NOP8
rna-NM_001183396.2	RRP40
rna-NM_001183395.2	PPM2
rna-NM_001183394.1	ARG8
rna-NM_001183391.1	BSC6
rna-NM_001183387.1	HRT1
rna-NM_001183386.1	GAS4
rna-NM_001183385.1	YOL131W
rna-NM_001183384.1	ALR1
rna-NM_001183383.1	VPS68
rna-NM_001183381.1	RPL25
rna-NM_001183379.2	TRM13
rna-NM_001183377.1	HRP1
rna-NM_001183371.1	RRI2
rna-NM_001183370.1	MSN1
rna-NM_001183369.1	PAP2
rna-NM_001183367.1	SKM1
rna-NM_001183366.1	MSB4
rna-NM_001183364.1	SHR5
rna-NM_001183363.1	ZEO1
rna-NM_001183361.1	YOL107W
rna-NM_001184383.1	YOL103W-A
rna-NM_001184384.2	YOL103W-B
rna-NM_001183357.1	ITR2
rna-NM_001183354.1	PKH2
rna-NM_001184665.1	YOL097W-A
rna-NM_001183347.1	TRM10
rna-NM_001183346.1	YPQ1
rna-NM_001183345.1	SPO21
rna-NM_001183344.1	MSH2
rna-NM_001184492.1	MHF1
rna-NM_001183338.1	PHM7
rna-NM_001183337.1	ATG34
rna-NM_001183336.1	ATG19
rna-NM_001183335.1	IRA2
rna-NM_001183332.1	AVO1
rna-NM_001184377.1	ATP19
rna-NM_001183330.1	MDM20
rna-NM_001183327.1	THP1
rna-NM_001183326.1	SDH5
rna-NM_001183324.1	NUF2
rna-NM_001183316.1	PRS5
rna-NM_001183314.1	GPD2
rna-NM_001183313.2	ARG1
rna-NM_001183312.1	YOL057W
rna-NM_001183311.1	GPM3
rna-NM_001183309.1	PSH1
rna-NM_001183308.1	AIM39
rna-NR_132256.1	SNR81
rna-NM_001183305.1	GAL11
rna-NM_001183303.1	GSH2
rna-NM_001183299.1	PSK2
rna-NM_001183298.1	PEX15
rna-NM_001183296.1	NGL1
rna-NM_001183293.1	RPP2A
rna-NM_001183292.1	PRE6
rna-NM_001183290.1	YOL036W
rna-NR_132257.1	SNR50
rna-NM_001183288.1	SMC5
rna-NM_001183287.1	MSE1
rna-NM_001183286.1	OPI10
rna-NM_001183284.1	GAS5
rna-NM_001183279.1	LAG2
rna-NM_001183278.1	YOL024W
rna-NM_001183277.1	IFM1
rna-NM_001183274.1	TAT2
rna-NM_001184622.1	YOL019W-A
rna-NM_001183273.1	TOS7
rna-NM_001183271.1	ESC8
rna-NM_001183269.1	IRC10
rna-NM_001183268.1	YOL014W
rna-NM_001183265.1	PLB3
rna-NM_001183264.1	RCL1
rna-NM_001183262.1	COQ10
rna-NM_001183258.1	SIN3
rna-NM_001183255.1	PHO80
rna-NM_001183420.1	RRP6
rna-NM_001183421.1	ALG6
rna-NM_001183422.1	YSP3
rna-NM_001183423.1	UTP23
rna-NM_001183428.1	TIR4
rna-NM_001183430.1	AUS1
rna-NM_001184576.1	YOR011W-A
rna-NM_001183431.1	YOR012W
rna-NM_001183433.1	RTS1
rna-NM_001348876.1	YOR015W
rna-NM_001183436.1	PET127
rna-NM_001183437.1	ROD1
rna-NM_001183438.1	YOR019W
rna-NM_001184536.1	MCO10
rna-NM_001183444.1	HST3
rna-NM_001183445.1	BUB3
rna-NM_001183446.1	STI1
rna-NM_001348877.1	YOR029W
rna-NM_001183449.1	DFG16
rna-NM_001184624.1	YOR032W-A
rna-NM_001183455.1	PEP12
rna-NM_001183456.1	CYC2
rna-NM_001183458.1	CKB2
rna-NM_001183459.1	GLO4
rna-NM_001183461.1	CUE5
rna-NM_001183462.1	WHI2
rna-NM_001183463.1	IRC23
rna-NM_001183464.1	TOM6
rna-NM_001183476.1	SGT1
rna-NM_001183480.1	CKA2
rna-NM_001183482.1	RPL3
rna-NM_001183484.1	CYT1
rna-NM_001183485.1	MSA1
rna-NM_001183488.1	VPS5
rna-NM_001348878.1	YOR072W
rna-NM_001184526.1	YOR072W-B
rna-NM_001183492.1	SGO1
rna-NM_001183494.1	UFE1
rna-NM_001183496.1	RTS2
rna-NM_001183497.1	BUD21
rna-NM_001183499.1	DIA2
rna-NM_001183502.1	WHI5
rna-NM_001183503.1	LPX1
rna-NM_001183504.1	OST3
rna-NM_001183506.1	YVC1
rna-NM_001183510.1	TMA46
rna-NM_001183511.1	ECM3
rna-NM_001183513.1	ARF3
rna-NM_001183515.1	RPS7A
rna-NM_001183518.1	KTR1
rna-NM_001183520.1	RAS1
rna-NM_001183523.1	PIN2
rna-NM_001270761.1	YOR105W
rna-NM_001183525.1	VAM3
rna-NM_001183526.3	RGS2
rna-NM_001183527.1	LEU9
rna-NM_001183528.3	INP53
rna-NM_001183529.1	TFC7
rna-NM_001183530.3	YOR111W
rna-NM_001183531.1	CEX1
rna-NM_001183532.3	AZF1
rna-NM_001183533.1	CIM1
rna-NM_001183536.3	RPT5
rna-NM_001183537.1	RTC5
rna-NM_001183539.1	GCY1
rna-NM_001183546.1	RGA1
rna-NM_001183551.3	VPS17
rna-NM_001183552.1	EFT1
rna-NM_001183553.3	BAG7
rna-NM_001183555.1	IDH2
rna-NM_001183559.4	SFL1
rna-NM_001183561.3	LSC1
rna-NM_001184385.3	YOR142W-A
rna-NM_001184386.2	YOR142W-B
rna-NM_001183566.3	MDM32
rna-NM_001183569.1	MRPL23
rna-NM_001183572.3	PDR5
rna-NM_001183573.1	SLP1
rna-NM_001183577.1	PET123
rna-NM_001183579.1	MTR10
rna-NM_001183582.1	DDP1
rna-NM_001183584.1	SEY1
rna-NM_001183587.3	GLN4
rna-NM_001183591.3	YRM1
rna-NM_001183592.1	DCS2
rna-NM_001183593.3	MED4
rna-NM_001183595.3	HEM15
rna-NM_001183600.1	LAS17
rna-NM_001183602.1	FYV12
rna-NM_001183603.3	SER1
rna-NM_001183605.3	YOR186W
rna-NM_001183606.1	TUF1
rna-NM_001183607.3	MSB1
rna-NM_001183608.1	IES4
rna-NM_001183609.3	SPR1
rna-NM_001183610.1	ULS1
rna-NM_001183612.3	PEX27
rna-NM_001183614.3	SLK19
rna-NM_001183616.3	MCA1
rna-NM_001183621.1	HIS3
rna-NM_001183623.3	DED1
rna-NM_001183625.3	NOC2
rna-NM_001183627.3	PTP2
rna-NM_001183629.3	RPB10
rna-NM_001183631.3	STE4
rna-NM_001183636.1	RFC1
rna-NM_001183639.1	RCN2
rna-NM_001183641.1	ODC2
rna-NM_001183642.3	DSC3
rna-NM_001183646.1	HER1
rna-NM_001183648.1	WTM2
rna-NM_001183649.3	WTM1
rna-NM_001183650.1	MKK1
rna-NM_001183651.3	MGE1
rna-NM_001183652.1	KIN4
rna-NM_001348879.1	IRC13
rna-NR_132262.1	SNR17A
rna-NM_001183655.1	DFR1
rna-NM_001183656.3	HES1
rna-NM_001183657.1	YOR238W
rna-NM_001183658.6	ABP140
rna-NM_001183660.1	MET7
rna-NM_001183663.3	ESA1
rna-NM_001183666.1	SRL1
rna-NM_001183671.1	TMA16
rna-NM_001183672.3	NAT5
rna-NM_001183674.3	OSW1
rna-NM_001183676.3	CDC31
rna-NM_001183677.1	HNT3
rna-NM_001183679.1	GCD1
rna-NM_001183681.1	GPN2
rna-NM_001183683.3	DSE3
rna-NM_001183684.1	RBL2
rna-NM_001183685.3	PNT1
rna-NM_001183688.1	PAC1
rna-NR_132263.1	SNR8
rna-NM_001183691.3	YTM1
rna-NM_001183693.3	MOD5
rna-NM_001183695.3	CAF20
rna-NR_132265.1	SNR5
rna-NM_001183697.1	HEM4
rna-NM_001183702.1	YOR283W
rna-NM_001183703.3	HUA2
rna-NM_001183704.1	RDL1
rna-NM_001183705.3	RDL2
rna-NM_001183708.1	YOR289W
rna-NM_001183710.1	YPK9
rna-NM_001183712.1	RPS10A
rna-NM_001183713.1	RRS1
rna-NM_001183714.3	UAF30
rna-NM_001183715.1	YOR296W
rna-NM_001183717.1	MUM3
rna-NM_001183718.1	BUD7
rna-NM_001183720.3	RAX1
rna-NM_001183721.1	YOR302W
rna-NM_001183722.3	CPA1
rna-NM_001183724.1	ISW2
rna-NM_001183725.1	RRG7
rna-NM_001348880.1	YOR314W
rna-NM_001183735.1	SFG1
rna-NM_001183737.3	FAA1
rna-NM_001183739.1	HSH49
rna-NM_001183741.1	PMT3
rna-NM_001183746.1	MYO2
rna-NM_001183748.1	PDR10
rna-NM_001183752.3	VMA4
rna-NM_001183754.1	MRS2
rna-NM_001183756.1	KRE5
rna-NM_001183757.3	TEA1
rna-NM_001183758.1	YOR338W
rna-NM_001183761.3	RPA190
rna-NM_001184389.1	YOR343W-A
rna-NM_001184390.4	YOR343W-B
rna-NM_001183766.1	REV1
rna-NM_001183769.3	CIN1
rna-NM_001183772.1	TFB6
rna-NM_001183775.3	GDS1
rna-NM_001183776.1	CIR2
rna-NM_001183778.1	HAP5
rna-NM_001183779.3	VTS1
rna-NM_001183787.3	SCP1
rna-NM_001183788.1	RAD17
rna-NM_001183793.3	NUD1
rna-NM_001183794.1	ALD4
rna-NM_001348882.1	YOR376W
rna-NM_001184578.1	YOR376W-A
rna-NM_001183797.3	ATF1
rna-NM_001183798.1	AMF1
rna-NM_001183800.3	RDR1
rna-NM_001183801.1	FRE3
rna-NM_001184579.3	YOR381W-A
rna-NM_001183802.1	FIT2
rna-NM_001183804.1	FRE5
rna-NM_001183805.3	YOR385W
rna-NM_001183806.1	PHR1
rna-NM_001183809.3	YOR389W
rna-NM_001183810.1	FEX1
rna-NM_001183813.1	ERR1
rna-NM_001183814.3	PAU21
rna-NM_001184447.3	YRF1-8
rna-NM_001183418.1	AAD15
rna-NM_001183414.1	PAU20
rna-NM_001184493.1	YOL159C-A
rna-NM_001183412.1	CSS3
rna-NM_001183411.1	ENB1
rna-NM_001183410.1	IMA2
rna-NM_001183408.1	HPF1
rna-NM_001183402.1	SPT20
rna-NM_001183401.1	PEX11
rna-NM_001183399.2	CTR9
rna-NM_001183397.1	RIB4
rna-NM_001183393.1	CDC33
rna-NM_001183392.2	RTC1
rna-NM_001183390.1	PFK27
rna-NM_001183389.1	MED7
rna-NM_001183382.1	YGK3
rna-NM_001183380.1	MDH2
rna-NM_001183378.1	TRM11
rna-NM_001183376.1	SMF1
rna-NM_001183375.1	RPS19A
rna-NM_001183374.1	RPL18A
rna-NM_001183373.1	MCH4
rna-NM_001348874.1	YOL118C
rna-NM_001183368.1	PTH4
rna-NM_001183365.1	MDY2
rna-NM_001183362.1	INO4
rna-NM_001183359.1	WSC3
rna-NM_001183358.1	NDJ1
rna-NM_001183356.1	TPT1
rna-NM_001183355.1	IZH4
rna-NM_001183352.1	SDD3
rna-NR_132255.1	SNR58
rna-NM_001183351.1	WRS1
rna-NM_001183350.1	COQ3
rna-NM_001183349.1	HMI1
rna-NM_001183348.1	RFC4
rna-NM_001183343.1	HAL9
rna-NM_001183342.1	MPD2
rna-NM_001183341.1	DUF1
rna-NM_001183340.1	ADH1
rna-NM_001348875.1	YOL085C
rna-NM_001183334.1	REX4
rna-NM_001183331.2	BRX1
rna-NM_001183329.2	YOL075C
rna-NM_001183328.1	DSC2
rna-NM_001183325.1	NBA1
rna-NM_001183323.1	HST1
rna-NM_001183322.1	RTG1
rna-NM_001183321.1	RIB2
rna-NM_001183320.1	INP54
rna-NM_001183319.1	MET22
rna-NM_001183318.1	CRT10
rna-NM_001183317.1	APM4
rna-NM_001183315.1	MAM3
rna-NM_001183310.1	THI20
rna-NM_001183307.1	DDR2
rna-NM_001183306.1	SPE2
rna-NM_001183302.1	RRT8
rna-NM_001183301.1	LDS2
rna-NM_001183297.1	NTG2
rna-NM_001183295.1	NOP12
rna-NM_001183294.1	RPS15
rna-NM_001184641.1	YOL038C-A
rna-NM_001183285.1	SIL1
rna-NM_001183283.1	YOL029C
rna-NM_001183282.1	YAP7
rna-NM_001183281.1	MDM38
rna-NM_001183280.1	MIM1
rna-NM_001183276.2	TSR4
rna-NM_001183275.1	DIS3
rna-NM_001183272.1	TLG2
rna-NM_001183270.1	CMK2
rna-NM_001183267.1	HRD1
rna-NM_001183266.1	HTZ1
rna-NM_001183263.1	MDM12
rna-NM_001183261.1	CSI2
rna-NM_001183260.1	TOP1
rna-NM_001183259.1	RPB11
rna-NM_001183257.1	PFA4
rna-NM_001183256.1	IZH2
rna-NM_001183424.1	DNL4
rna-NM_001183425.1	TSR3
rna-NM_001183426.1	SGT2
rna-NM_001183427.1	SLG1
rna-NM_001184305.1	YOR008C-A
rna-NM_001183429.1	TIR2
rna-NM_001183435.1	ERP4
rna-NM_001183439.1	HSP10
rna-NM_001183440.1	SFM1
rna-NM_001183441.1	DDL1
rna-NM_001183442.1	AHC1
rna-NM_001183447.1	CIN5
rna-NM_001183451.1	HMS1
rna-NM_001183452.1	EXO1
rna-NM_001183453.1	AKR2
rna-NM_001184667.1	YOR034C-A
rna-NM_001183454.1	SHE4
rna-NM_001183457.1	HIR2
rna-NR_132258.1	SNR9
rna-NR_132259.1	SNR62
rna-NM_001183465.1	DBP5
rna-NM_001183466.1	STD1
rna-NM_001183467.1	RAT1
rna-NM_001183468.1	RSB1
rna-NM_001183470.1	ETT1
rna-NM_001183471.1	TMC1
rna-NM_001183473.1	VHS3
rna-NM_001183475.1	NOB1
rna-NM_001183477.1	ASE1
rna-NM_001183478.1	LPL1
rna-NM_001183479.1	SLD7
rna-NM_001183481.1	YOR062C
rna-NM_001183483.1	YNG1
rna-NM_001183486.1	ALG8
rna-NM_001183487.1	VAM10
rna-NM_001183489.1	GYP1
rna-NM_001183490.1	NRT1
rna-NM_001183493.1	CDC21
rna-NM_001183495.1	SKI7
rna-NM_001183498.1	ATX2
rna-NM_001183500.1	TGL5
rna-NM_001183505.1	TCB1
rna-NM_001183508.1	VPS21
rna-NM_001183509.1	PTC5
rna-NM_001183512.1	CMR2
rna-NM_001183514.1	RKI1
rna-NM_001183516.1	YOR097C
rna-NM_001183517.1	NUP1
rna-NM_001183519.1	CRC1
rna-NM_001183522.1	OST2
rna-NM_001183534.3	TRS33
rna-NM_001183535.1	RPO31
rna-NM_001183538.3	RIO1
rna-NM_001183541.3	PFY1
rna-NM_001183542.1	LEO1
rna-NM_001183543.3	UBP2
rna-NM_001183544.1	CAT5
rna-NM_001183545.3	IAH1
rna-NM_001183547.3	ADE2
rna-NM_001183548.1	AFI1
rna-NM_001183549.4	ORT1
rna-NM_001183550.1	YOR131C
rna-NM_001183556.3	SIA1
rna-NM_001183557.1	RUP1
rna-NM_001183560.1	ARP8
rna-NM_001183562.1	THI80
rna-NM_001183563.3	ELG1
rna-NM_001183564.1	PNO1
rna-NM_001183567.1	SPP2
rna-NM_001183568.4	SMP3
rna-NM_001183570.3	RPB2
rna-NM_001183571.1	ATG40
rna-NM_001183574.3	ISN1
rna-NM_001183575.1	NFI1
rna-NM_001183576.3	PUP1
rna-NM_001183578.3	SME1
rna-NM_001183580.3	PNS1
rna-NM_001184625.1	YOR161C-C
rna-NM_001183581.3	YRR1
rna-NM_001183583.3	GET4
rna-NM_001183585.3	SWT1
rna-NM_001183586.1	RPS28A
rna-NM_001183590.1	LCB4
rna-NM_001183594.1	ALE1
rna-NM_001183596.1	MPC54
rna-NM_001183597.3	GAC1
rna-NM_001183598.1	SYC1
rna-NM_001183599.3	DCI1
rna-NM_001183601.3	RPS30B
rna-NR_132260.1	SNR36
rna-NM_001183604.1	GSP2
rna-NM_001183611.3	THI72
rna-NM_001184668.1	YOR192C-C
rna-NM_001184388.4	YOR192C-B
rna-NM_001184387.1	YOR192C-A
rna-NM_001183613.1	TOA1
rna-NM_001183615.1	LIP5
rna-NM_001183617.1	BFR1
rna-NM_001183620.3	MRM1
rna-NM_001183624.1	GEP3
rna-NM_001183626.1	RET1
rna-NM_001183628.1	NPT1
rna-NM_001183630.1	MGM1
rna-NM_001183632.1	SAS5
rna-NM_001183633.3	SPR2
rna-NM_001183634.1	AIM41
rna-NM_001183635.3	RUD3
rna-NM_001183638.3	STE13
rna-NM_001183640.3	MCT1
rna-NR_132261.1	SNR35
rna-NM_001183643.1	RPB8
rna-NM_001183645.3	ISU2
rna-NM_001183647.3	MCP1
rna-NM_001183653.3	RPL33B
rna-NM_001183661.3	SSP2
rna-NM_001183662.1	PUS7
rna-NM_001183664.1	DGA1
rna-NM_001183665.3	ENV9
rna-NM_001183668.3	APC5
rna-NM_001183669.1	CLP1
rna-NM_001183670.3	TUM1
rna-NM_001183673.1	SEC63
rna-NM_001183675.2	TRE2
rna-NM_001183678.3	RPT4
rna-NM_001183680.3	RPN8
rna-NM_001183686.1	HRK1
rna-NM_001183687.3	YOR268C
rna-NM_001183689.3	VPH1
rna-NM_001183690.1	FSF1
rna-NM_001183692.1	TPO4
rna-NM_001183694.1	RIM20
rna-NR_132264.1	SNR31
rna-NM_001183698.3	RFM1
rna-NM_001183699.1	FSH3
rna-NM_001183700.3	PLP2
rna-NM_001183706.1	RRP36
rna-NM_001183707.3	MPD1
rna-NM_001183709.3	SNF2
rna-NM_001183711.3	YOR292C
rna-NM_001184669.3	YOR293C-A
rna-NM_001183716.4	TIM18
rna-NM_001184346.3	MBF1
rna-NM_001183723.3	BIL1
rna-NM_001183726.4	MCH5
rna-NM_001183727.1	SLY41
rna-NM_001183728.3	SNU66
rna-NM_001183730.1	NOP58
rna-NM_001183731.3	DGK1
rna-NM_001183732.1	RPL20B
rna-NM_001183733.3	SPS4
rna-NM_001183736.3	COT1
rna-NM_001184577.1	YOR316C-A
rna-NM_001183740.3	GNT1
rna-NM_001183742.3	LDB19
rna-NM_001183743.1	PRO2
rna-NM_001183744.3	FRT1
rna-NM_001183747.3	SNC2
rna-NM_001183749.3	SCD5
rna-NM_001183750.1	MIP1
rna-NM_001183755.3	ALA1
rna-NM_001183759.3	UBC11
rna-NM_001183760.1	RPA43
rna-NM_001183762.1	YOR342C
rna-NM_001348881.1	YOR343C
rna-NM_001183764.3	TYE7
rna-NM_001183767.3	PYK2
rna-NM_001183768.1	PUT4
rna-NM_001183770.1	MNE1
rna-NM_001183771.3	MEK1
rna-NM_001183773.3	SOG2
rna-NM_001183774.1	MSC6
rna-NM_001183777.3	SNX3
rna-NM_001183780.1	PDE2
rna-NM_001183781.3	PRT1
rna-NM_001183782.1	PRE10
rna-NM_001183783.3	PIP2
rna-NM_001183785.1	YOR365C
rna-NM_001183789.3	RPS12
rna-NM_001183790.1	MRS6
rna-NM_001183791.3	GPB1
rna-NM_001183792.1	NDD1
rna-NM_001183795.3	GDH1
rna-NM_001183803.3	FIT3
rna-NM_001183807.3	YOR387C
rna-NM_001183808.1	FDH1
rna-NM_001183811.3	HSP33
rna-NM_001184626.1	YOR394C-A
rna-NM_001184094.1	HSP32
rna-NM_001184088.1	SAM3
rna-NM_001184087.1	SAM4
rna-NM_001184085.1	ATP15
rna-NM_001184084.1	MDL2
rna-NM_001184083.1	KAR9
rna-NM_001184082.1	PLC1
rna-NM_001184081.1	ACM1
rna-NM_001184080.1	DIM1
rna-NM_001184079.1	DIP5
rna-NM_001184076.1	FUM1
rna-NM_001184074.1	CUB1
rna-NR_188208.1	SUT390
rna-NM_001184391.1	YPL257W-A
rna-NM_001184392.2	YPL257W-B
rna-NM_001184071.1	YPL257W
rna-NM_001184069.1	BBP1
rna-NM_001184068.1	HFI1
rna-NR_172478.1	YNCP0002W
rna-NM_001184059.1	YPL245W
rna-NM_001184057.1	SRP68
rna-NM_001184053.1	YAR1
rna-NM_001184051.1	SUI3
rna-NM_001184049.1	RVB2
rna-NM_001184047.1	NSL1
rna-NM_001184046.1	SSO1
rna-NM_001184045.1	FAS2
rna-NM_001184044.1	USV1
rna-NM_001184043.1	YPL229W
rna-NM_001184042.1	CET1
rna-NM_001184040.1	NEW1
rna-NM_001184039.1	CHP1
rna-NM_001184036.1	FMP40
rna-NM_001184035.1	FLC1
rna-NM_001184034.1	RPL1A
rna-NM_001184033.1	PCL8
rna-NM_001184032.1	SAR1
rna-NM_001184030.1	YPL216W
rna-NM_001184029.1	CBP3
rna-NM_001184027.1	LEA1
rna-NM_001184025.1	NIP7
rna-NM_001184022.1	RKM1
rna-NM_001184021.1	TYW1
rna-NM_001184018.1	HRR25
rna-NM_001184017.1	TPK2
rna-NM_001184014.1	CSM4
